id,name,common_name,calories,protein,carbs,fat,sodium
R2400501,冷藏堅果饅頭,,307,9.6,47.3,8.8,119
R2400601,黑糖饅頭,,235,6.8,50,0.9,41
R2400701,冷凍銀絲卷(奶黃),,283,8.9,54.5,3.3,11
R2500101,火腿蛋三明治,,275,10.9,28.2,13.2,426
R2600101,披薩(夏威夷),,270,12,35.9,8.7,437
R2600201,冷凍披薩(黑胡椒火腿),,210,9.3,27.7,6.9,405
R2700101,蔥油餅,,305,8.3,46.9,9.3,257
R2700201,冷凍蔥油餅,蔥油派,258,9.1,48.5,3.1,602
R2700301,冷凍蛋餅皮,,231,5.7,43.7,3.7,291
R2700401,燒餅,,323,9.1,51.1,9.1,458
R2800101,韭菜盒子,,217,7.5,19.5,12.1,287
R2800201,大餅包小餅(紅豆),,376,8.3,48.5,16.5,135
R2800301,水煎包,,166,4.3,25.2,5.4,310
R2800401,牛肉餡餅,,225,9.6,23.3,10.4,350
R2800501,豬肉餡餅,,327,6.2,23.1,23.3,290
R2900101,冷凍燒賣,,188,9.9,15.3,9.7,384
R2900201,冷凍水晶包,,211,4.8,30.4,7.8,193
R2900301,"冷凍,水晶餃",,190,2.8,36.8,3.5,348
R3000101,油條,,551,10.1,37.3,40.2,341
R3000201,冷凍春捲,,272,5.1,31.5,13.9,449
R3000301,蚵仔煎,,192,4.9,19.7,10.4,479
R3000401,棺材板,,264,7,19.7,17.5,299
R3000501,油豆腐粉絲(阿給),阿給,146,6.9,15.7,6.2,162
R3100101,冷凍可樂餅(奶汁),,114,3.6,19.8,2.3,338
R4100101,芋圓,,214,0.9,52.1,0.2,2
R4100201,粉圓,,346,0.2,86.2,0,13
R4100301,冷凍甘薯條,薯條,182,1.8,29,6.5,67
R4100401,冷凍馬鈴薯條,薯條,151,2.2,25.5,4.5,18
R4100501,西谷米,,360,0.1,89.7,0.1,14
R4400101,台式泡菜,,59,0.9,13.1,0.3,330
R4400201,黃金泡菜,,111,2.4,12.5,5.7,497
R4400301,韓式泡菜,,35,2,5.8,0.4,487
R4400401,花瓜罐頭,,89,2.9,18.8,0.2,1458
R4400501,冷凍洋蔥圈,,281,4,41.4,11,503
R4400601,醃辣椒,剝皮辣椒,53,1.9,10.6,0.3,1520
R4400701,桂竹筍片,,19,1,3.3,0.2,815
R4400801,麻竹筍干,,400,,100,,
R4400901,薤,"蕗蕎,薤頭,火蔥,蕎蔥,大韭(?),露京,蕎頭,叫頭",11,0.5,1.9,0.2,2586
R4401001,甘藍乾,高麗菜乾,194,7.2,38.9,1.1,3854
R4401101,酸甘藍菜,酸高麗菜,24,1.4,4.2,0.2,497
R4401201,梅乾菜,,116,5.5,20.8,1.1,11555
R4401301,榨菜,"榨菜藺蕓苔,四川榨菜,疙瘩菜,稜角菜,筆架菜,香爐菜,瘤菜",27,1.3,4.6,0.4,2790
R4401401,酸菜,"鹹菜,鹼菜,醃(大/鹹)酸菜,大鹹菜,鹹菜仁",19,0.8,3.2,0.3,1447
R4401501,醃漬冬瓜,"白瓜,東瓜,枕瓜,水芝,地芝",28,2.5,4.1,0.2,3690
R4401601,醃漬花胡瓜,"小黃瓜,花瓜,小胡瓜,小瓜,小刺瓜,水胡瓜",89,3,18.1,0.5,1603
R4401701,醃漬越瓜,"醃瓜,菴瓜,梢瓜,酥瓜,甜瓜,羊角瓜,稍瓜,生瓜,白瓜,青瓜,百香胡瓜",18,1.1,3.1,0.2,873
R4500101,銀耳罐頭,"白木耳,雪耳",49,0.1,12,0.1,7
R4500201,草菇罐頭,"蘭花菇,美味草菇,包腳菇,中國蘑菇,稈(麻/貢)菇,南華菇,家生菇(小包腳菇)",36,3.3,5.4,0.1,306
R4500301,醃漬香菇,"冬(北/花/厚/毛)菇,椎茸,香蕈(信/椹),合蕈",56,3,10.6,0.1,723
R4500401,秀珍菇罐頭,"平菇,小平菇,側耳平菇,蠔菇,袖珍(鮑魚)菇(側耳)",30,1.7,4.7,0.5,245
R4500501,金針菇罐頭,"金(冬/榎/朴)菇,金絲菇,金菇菜,秋葷,樸蕈構菌,毛柄金線菇,菌子(絨柄金錢菇)",27,1.7,4.5,0.2,959
R4500601,洋菇罐頭,"西洋蘑菇(蘑菇,雙孢蘑菇)",31,2.9,4.3,0.3,532
R4500701,猴頭菇罐頭,"猴頭蘑,刺蝟菌,蝟菌,花菜菇,圓頭菇,陰陽蘑,對臉蘑",31,1,6.5,0.1,174
R4600101,高纖胚芽冬粉,粉絲,364,0.6,90,0.2,2
R4600201,冬粉,粉絲,351,0.1,87.5,0.1,10
R4600301,寬粉,寬條冬粉,349,0.1,86.9,0.1,4
R4700101,佃煮黑豆,,271,10.5,43.5,6.2,251
R4700201,豆干絲,,170,18.3,4.8,8.6,549
R4700202,五香豆干,,197,19.3,6.2,10.6,445
R4700203,小方豆干,,161,17.4,3.5,8.6,116
R4700301,黑豆干,,197,19,2.1,12.5,123
R4700401,豆腐皮,豆皮,209,25.3,2.4,11,23
R4700501,日式炸豆皮,,388,19.2,4.9,32.4,1
R4700601,豆豉,蔭豉,237,20.4,12.8,11.5,6075
R4700701,豆棗,,420,11.7,50,19.2,854
R4700801,百頁豆腐,千張豆腐,196,13.4,6.3,13.1,425
R4700901,傳統豆腐,板豆腐,88,8.5,6,3.4,2
R4700902,傳統豆腐(2022年取樣),板豆腐,96,9.6,1.9,5.5,7
R4701001,冷凍豆腐,凍豆腐,131,12.9,3.9,7.1,8
R4701101,小三角油豆腐,,160,12.7,0,13.3,1
R4701201,嫩豆腐,,53,4.9,1.6,3,32
R4701301,雞蛋豆腐,,79,6.9,2.7,4.6,307
R4701401,麻油辣腐乳,,107,9,4.8,5.8,3675
R4800101,素肉,,210,23.9,6,10.1,731
R4800201,冷凍素雞塊,,206,14.2,19,8.1,456
R4900101,花生麵筋罐頭,,206,11,15.5,11.1,778
R4900201,香菇麵筋罐頭,,192,10.7,14.9,10,916
R4900301,花豆罐頭(糖漬),"紅花豆,紅(赤)花菜豆,花仔(阿/柳)豆",204,7.6,43.5,0,7
R4900401,紅豆罐頭(糖漬),"小豆,赤小豆,赤豆,通常小豆,小紅豆,紅小豆",233,8,49.5,0.3,8
R4900501,甘納豆,,333,6.6,74.5,1,184
R4900601,豌豆仁罐頭,"荷蓮豆仁,荷仁豆仁,荷蘭豆仁,花蓮豆仁,飛龍豆仁,青豆仁,胡豆仁,畢豆仁,宛豆仁,孫豆仁,丸豆仁,留",126,7.2,22.1,0.9,211
R4900701,鹽酥蠶豆,"蠶豆酥,蠶豆子,蠶豆花",481,26.9,46.3,20.9,386
R5000101,豆漿,豆奶,60,3.2,9,1.3,36
R5000201,雞蛋豆漿,雞蛋豆奶,56,1.9,9.2,1.3,24
R5000301,鹹豆漿,,37,3.5,1.7,1.8,198
R5000501,豆漿優酪乳,豆奶優酪乳,70,2,12.9,1.2,8
R5000601,DHA豆奶,,44,1.7,8,0.5,34
R5010101,豆漿粉,豆奶粉,434,37.4,32.5,17.1,0
R5100101,叉燒肉,,253,17.2,16.5,13.1,841
R5100201,切片火腿(牛肉),"三明治火腿,火腿片",121,15.9,9.4,2.2,1200
R5100301,切片火腿(豬肉),"三明治火腿,火腿片",147,16.5,9,4.9,1006
R5100401,切片火腿(雞肉),"三明治火腿,火腿片",148,15.3,10,5.3,1040
R5100501,"條狀火腿(牛肉,黑胡椒)",,113,18.9,4.1,2.3,1125
R5100601,條狀火腿(豬肉),,145,16.2,11.5,3.8,1029
R5100701,醬肘子,"醬肘花,醬汁燒蹄膀",134,19,0,6.6,671
R5100801,培根,三層煙肉,372,13.5,0,35.6,610
R5100901,臘肉(五花肉),,525,18.5,2.4,49,1539
R5100902,臘肉(腿肉),,377,26.7,6.4,27.2,3220
R5101001,滷牛筋,滷蹄筋,119,21.1,2.6,2.8,524
R5101101,滷豬腳,,237,28.4,0,15.4,187
R5101201,醃燻豬肝,,167,26.8,4.2,4.7,905
R5101301,膽肝,"鹹豬肝,粉肝,柴肝",252,31.2,13.9,7.9,3204
R5200101,片狀肉乾(牛肉),牛肉干,335,30.3,41.8,5.2,1317
R5200102,"片狀肉乾(牛肉,辣味)",辣味牛肉干,335,38,29.9,7,1537
R5200201,片狀肉乾(豬肉),豬肉干,329,30,41,5,1177
R5200301,條狀肉乾(豬肉),"豬肉乾,豬肉干",345,43.2,25.1,7.9,1325
R5300101,牛肉香腸,,298,20.7,7.8,20.5,792
R5300201,香腸,,354,17,12.3,26.3,1026
R5300202,香腸(蒜味),,387,16.6,17.7,27.8,1021
R5300203,蒟蒻香腸(蒜味),,289,19.4,19.3,14.9,1106
R5300301,小巧香腸,小香腸,362,15.1,11.9,28.2,912
R5300401,雞肉香腸(大),,283,22.4,11.8,16.3,914
R5300402,雞肉香腸(小),,459,13.9,15.9,37.7,699
R5300501,熱狗,,257,13.3,10.2,18.1,607
R5300601,德國香腸,,275,15.9,4.6,21.4,547
R5300701,冷凍小香腸,,249,14.8,7.4,17.8,722
R5400101,冷凍珍珠丸,,225,9.5,20.9,11.5,313
R5400201,冷凍貢丸,,244,16.6,0,20.3,580
R5400301,冷凍雞肉丸,,202,10.5,12.3,12.3,597
R5500101,冷凍牛肉漢堡肉,,249,14.4,6.3,18.5,302
R5500201,冷凍雞塊,,228,15.3,12.6,12.9,596
R5600101,豬肉脯,豬肉絨,441,33.4,20.3,25.1,1518
R5600201,豬肉酥,豬肉鬆,513,33,31.6,28.3,1467
R5600301,雞肉酥,雞肉鬆,451,26.7,53.2,14.6,1644
R5900101,肉羹,,247,9.7,18.9,14.7,512
R5900201,冷凍咕咾肉,,184,6.4,18.3,9.5,395
R5900301,豬腳凍,,145,16.6,2,7.8,726
R6100101,冷凍花枝丸,,166,12.7,13,7,456
R6100201,冷凍虱目魚丸,,206,13.7,11,11.9,551
R6100301,冷凍文蛤丸,,211,16.2,15.8,9.2,565
R6100401,冷凍旗魚丸,,160,12.8,12,6.7,700
R6100501,冷凍鱈魚丸,,99,8.5,10.7,2.4,459
R6100601,冷凍蝦丸,,123,10.8,14.7,2.3,780
R6200201,冷凍花枝排,,187,5.5,24.9,7.3,648
R6200301,冷凍鮪排,,143,13.4,20.4,0.9,664
R6200401,冷凍蝦餅,,127,9.6,17.3,2.1,337
R6300301,冷凍干貝酥,,146,8.3,27.7,0.2,802
R6300401,冷凍花枝塊,,180,11.3,17,7.5,508
R6300501,冷凍旗魚塊,,178,15.3,14.7,6.5,423
R6400101,冷凍蚵捲,,213,6.9,7,17.5,463
R6400201,冷凍魚捲,,126,13.8,17.1,0.3,401
R6400301,冷凍蝦捲,,156,10.3,16,5.7,667
R6500101,冷凍魷魚圈,,143,15.7,19.2,0.4,443
R6600101,冷凍花枝餃,,177,12.4,19.2,5.6,723
R6600201,冷凍香菇餃,,233,12.3,11.5,15.3,673
R6600301,冷凍蛋餃,,183,12.1,2.1,14.1,472
R6600401,冷凍雪螺餃,,204,11.6,16.7,10,788
R6600501,冷凍魚餃,,277,12.5,12.9,19.5,663
R6600601,冷凍蝦餃,,273,11.4,13.5,19.3,622
R6600701,冷凍燕餃,,321,12.8,14.5,23.6,604
R6700101,冷凍蟹味棒,蟹肉棒,118,9.3,18.6,0.7,694
R6700201,冷凍魚卵卷,,115,12.9,15.5,0.2,830
R6700301,魚板,,128,10,17.6,2,863
R6700401,天婦羅,甜不辣,176,12.4,21,4.7,684
R6700501,冷凍花枝漿,,227,11.2,17.1,12.6,637
R6700601,冷凍花枝羹,,126,11.4,9.4,4.7,448
R6800101,魚肉脯,,104,21.9,0.2,1.7,1482
R6800201,鯖魚肉脯,,685,33.8,1.5,60.4,563
R6800301,魚肉鬆,魚肉酥,470,28.2,43.8,20.2,1761
R6800401,旗魚鬆,,481,31.3,37.4,22.9,1679
R6800501,鮭魚鬆,,452,29,35.3,21.6,1500
R6900101,香筍鮪魚罐頭,,261,10,0.9,24.1,588
R6900201,茄汁鯖魚罐頭,,116,17.6,2.8,3.8,357
R7100101,蒜味甘扁桃仁,蒜味杏仁果,648,23.3,18,53.6,203
R7100201,杏仁霜,"杏仁粉,杏仁茶",554,9.7,47.1,36.4,172
R7100301,蜜汁松子仁,,697,14.9,19,62.4,2
R7100401,鹽酥夏威夷豆,夏威夷火山豆,773,9.4,12,76.3,80
R7100501,甜核桃,,723,14.4,14.7,67.4,28
R7100601,糖炒栗子,,209,4.2,46.3,0.8,2
R7100701,蜜汁腰果,,600,17.6,34.3,43.6,12
R7100801,玉桂西瓜子,,529,31.1,23.8,34.4,854
R7100901,醬油西瓜子,,547,29.5,22.5,37.7,685
R7101001,鹽酥帶殼花生(熟),"土豆,長生果,落花生",568,28.2,28.1,38.1,319
R7101101,醃漬花生仁,"土豆,長生果,落花生",288,10.6,2.9,26,
R7101201,糖漬花生仁,"土豆,長生果,落花生",382,14.2,28.8,23.3,37
R7101301,油炸花生仁,"土豆,長生果,落花生",623,28.9,18,48.4,430
R7101401,蛋酥花生仁,"土豆,長生果,落花生",606,21.1,31.8,43.8,45
R7101501,鹽酥花生仁,"土豆,長生果,落花生",557,28.8,29.6,35.9,454
R7101601,調味南瓜子(去殼),白瓜子,607,30.4,13.5,47.9,183
R7101602,調味南瓜子(帶殼),白瓜子,607,25.9,19.5,47.2,395
R7101701,甘草葵瓜子(帶殼),,564,26.8,25.8,39.3,637
R7101801,鹽酥葵瓜子(帶殼),,619,25.9,17.8,49.3,668
R7101901,糖漬蓮子,,230,5.7,51.4,0.1,11
R7300101,烤雞,手扒雞,233,22.8,3.6,14.2,195
R7300201,冷凍烤雞翅,,217,18.8,3.6,14.2,509
R7300301,鴨賞,,304,31.1,5.3,17.6,2853
R7300401,茶鵝,,352,15.6,0,32.6,377
R7300501,熟鵝腿肉,,285,18.5,0,23.6,43
R7500101,鯊魚煙,,68,22.3,0,0.4,258
R7500201,日本鰻鱺魚片(蒲燒),"白鰻,日本鰻,正鰻,白鱔,鰻鱺,土鰻(澎湖),淡水鰻(澎湖) ",272,25,0.9,18.7,421
R7500301,鹽漬小鱗脂眼鯡(鹹馧仔),"臭肉?,?仔,圓眼仔,?魚,?仔魚,圓仔魚(幼魚),脂眼鯡,臭肉,臭肉魚/肉?(澎湖) ",224,17.4,0.3,17,1511
R7500401,鯖魚(醃製),鹹鯖魚,281,14.9,1.3,24,889
R7500402,鯖魚(醃製)(2022年取樣),鹹鯖魚,296,17,9.8,21,245
R7500501,毛鱗魚(柳葉魚)(裹粉未炸),柳葉魚,171,12.9,19,4.9,493
R7500601,油魚卵(加工),油魚子,416,46.6,0,27.3,688
R7500701,圓鱈魚卵(加工),,84,11.2,0,4.4,1677
R7500801,鯔魚卵(加工),"烏魚卵,烏魚子",297,36.6,18.7,8.5,1194
R7500802,鯔魚卵(加工)(2022年取樣),"烏魚卵,烏魚子",431,38.9,4.4,28.7,867
R7500901,醃漬鮭魚卵,,218,24.9,6.7,10.2,687
R7501001,香魚片,,307,36.1,39.1,0.7,1239
R7501101,龍蝦卵(調味),,64,6.7,5.2,1.8,2868
R7501201,蠑螺(加工),,105,14.8,11,0.2,1035
R7501301,鹹小卷,"鹹鎖管,鹽漬小卷",100,20.1,1.9,1.3,4254
R8100101,沖泡濃湯(海鮮),,355,11.2,62,6.9,6118
R8100201,玉米濃湯調理包,,369,4.4,74.7,5.9,4171
R8100301,麥片沖泡包(三合一),,409,11,74.3,7.5,313
R8100401,三合一麥片(野菜蘑菇),,399,6.8,72.7,9,1050
R8100501,糙米麩,,387,7.8,81.4,3.3,7
R8100601,麵茶粉,,423,7.2,82.9,7,51
R8100701,植物燕麥奶粉(營養強化),,437,12,67.5,13.2,125
R8100801,杏仁茶沖泡包,綜合堅果穀粉,399,3.5,84.7,5.2,93
R8100901,芝麻糊沖泡包,,458,9.3,70.7,15.4,78
R8101001,綜合堅果穀物沖泡包,,453,13.3,65.4,15.4,42
R8200101,寒天脆藻,水晶脆藻,11,0,2.5,0,12
R9900101,生啤酒,,50,0.4,8.2,0,2
R9900102,啤酒,,49,,8.9,0,3
R9900201,陳年紹興酒,,133,1.8,19.1,0,3
R9900301,白葡萄酒,,90,0.1,14.2,0,3
R9900302,紅葡萄酒,,93,0.1,14.8,0,3
R9901101,雞精,,34,8.6,0,0,86
